,title,comment
5042,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","최근k2에 대한 설명을 듣고 이것저것보고 있는데요  궁금한게 있어요~ 지금 제가 먹는게 요런데 추가할께있는지 뺄께있는지 간에 부담이 되지않는지 궁금해서요... 가르쳐주세요 먹는다면 어떤순서로 먹어야할까요? 그냥 막 생각나는데로 먹고 있거든요ㅠ
1.와이즈 칼륨"
5043,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",임산부 영유아 영양제도 추천부탁드려요 ㅎ
5044,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","제가 비타민b군 종비를 오전에 먹던걸 저녁식사후 먹어보려하는데 괜찮나요?
약전에 그냥 하루 몇정이라고 되어있지 오전,오후라고 나와있지는 않은걸로 아는데 보통 오전에 먹어왔던 이유는 활동을 하는 시간대여서 라고들 하잖아요..."
5045,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",오 최근에 아이허브에서 영양제 12개 샀는데 이거 다 먹으면 약사님이 추천해주시는걸로 구입해야겠네요^^
5046,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","영상잘봤습니다
소개해주신 영양제 15가지는 하루에 다같이 먹어도 되는건가요??"
5047,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","R티지오메가3   
LDL수치 낮춰주나요?
먹어보신분들이  효과없다고하던데요"
5048,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",늘 감사히 시청하고있어요♡
5049,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","좋은영상 감사합니다 약사님
영상 보고 장바구니에 담아놓고 질문드리러 왔습니다


아로나X 골드 프리미엄"
5050,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",안녕하세요.  잘보고있습니다 유산균빼고는 다 식후에 한번에 먹어도되는건가요
5051,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님 저희 가족이 영양제가 너무 어려워 뭘 사먹어야했는지 몰랐는데 영상이 많은 도움이 되었습니다!!

혹시 괜찮으시다면 한번 봐주실 수 있으실까요??"
5052,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","소개해주신 약들 중학3 남아 먹어도 괜찮나요?
오메가 마그네슘 센트룸 +비맥스  같이먹이는데요.  같이먹여도 되는지.. 아직어린데 과한지 답해주세요~"
5053,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님
Mia 엘포비 플로라
닥터제안 액상 마그네슘
트루엔 알티지 오메가"
5054,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요, 요즘 약사님을 알게되어 영상을 쭈우욱 정주행 중에 궁금한 부분이 생겨 댓글을 남깁니다.
콜라겐을 굳이 섭취하면 필요없는 곳에도 콜라겐이 쓰여 대표적으로 간경화나 페섬유화같은 것들의 주의가 요구된다는 말을 들었습니다."
5055,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",약사님~~  혹시 추천해주신 제품모두 한꺼번에 섭취해도 될까요?
5056,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님 안녕하세요 ~ 다름이 아니라 오메가 3,  자궁 안좋은 사람은 복용하면 안되는 건가요?
궁굼합니다."
5057,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",좋은 정보 너무 감사드립니다^^ 많이 배워갑니다~ 제가 올해 임신 준비 중이라 엽산만 먹고 있는데 말씀해주신 것중에 무엇을 먹으면 좋을까요? 다~ 같이 먹어도 상관 없으려나요^^
5058,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","소개해주신 오마비디유씨 제품들 혹시 다같이먹어도 상관없을까요? 서로 나쁜작용?을 한다거나 그렇진않나요?
무지의 상태라.."
5059,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","고약사님 안녕하세요. 질문 하나 드리려고 하는데 답변주시면 감사하겠습니다!!
저희 어머니께서 오랫동안 류마티스 관절염을 앓으셨습니다. 우연히 오메가3가 류마티스 관절염에 좋다는 정보를 보고 적당한 제품을 찾고 있는데요. 저희 어머니는 비타민C 섭취시 증상이 심해질 정도로 민감한 편이라 제품선택이 쉽지않아 도움 요청드립니다.ㅜㅜ"
5060,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","성인병에 좋은 숙성마늘 영양제, 
저혈압인 사람이 먹어도 되나요??"
5061,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",미국에서 만 5살 남자아이를 키우고 있는 엄마입니다. 답답한 마음에 글을 남깁니다. 저희 아들이 아기때부터 변비가 많이 심했거든요. 지금 다섯 살인데 배변훈련도 꽤 오래 걸렸구요. 소변은 문제가 없는데 대변을 시원하게 본적이 손에 꼽습니다. 한국처럼 소아과에 가서 검사를 쉽게 받을수 있는 것도 아니고. 여기서 몇 달전에 소아과에 가서 닥터를 만났는데 miraLax를 몇 개월 먹이라고 했거든요. 그런데 뭐랄까요… 아이에게 저걸 장기간 먹여도 될지. 성분은 괜찮은지. 부작용 등등 내키지가 않더라고요. 그래서 물 많이 먹이고 유산균 먹이고 얼마전부터 약사님이 소개해주신 그 곡물 가루? 섬유질 1/2T 씩 먹이고는 있는데 한달이 넘도록 제대로 된 변을 못 보고 하루에도 몇 번씩 화장실에 가서 힘을 주는데 항문에 아주 조그맣게 붙어있는 정도. 엄마로서 너무 안타까워요. 어떻게 하는게 좋을지…. 뭔가 도움이 될만한게 있을까요?
5062,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",늘 소중하고 유용한 정보 감사드립니다 항상 건강하시고 행복하시길~~     아 혹시 요산배출? 수치조절에 좋은 추천 약제가 있을까요….?
5063,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","항시 잘 보고 있습니다
좋은 정보 주셔서 감사합니다"
5064,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",위축성위염이 있어 자로우매스틱검 먹고 있는데요. 아직 나아지는걸 잘 모르겠어요 그래도 계속 먹을까요? 하루 2알 식전복용합니다 1년정도 됐어요 항상 좋은영상감사합니다. ~
5065,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",전에 추천주신 쏜리서치 기초영양소와 칼슘마그네슘셋트를 구매했는데요~그냥 마그네슘만 되어있는것과 마그네슘 성분이다른가요?
5066,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요 수험생인데 아르기닌이 피로회복에 좋대서 먹어볼까 하는데요

정신과약 먹을때 아르기닌은 먹으면 안된다는 소리도 있어서 질문드려요 

(콘서타,아빌리파이 복용중 가끔 수면유도제도)

아르기닌 복용해도 될까요?"
5067,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",감사합니다 정보!!!
5068,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",최고의 영양제는 천연으로 만든거여야 하는거 아닌가요? 몸속에서 나빠질수도있는 것들을 같이 넣어서 만든것도 추천하시나요?
5069,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요. 늘 감사한 마음으로 시청하고 있습니다. 갑상선암 수술 후 지금은 저하증으로 약을 먹고 있어요. 저도 쏜*** 종합비타민 복용하고 싶은데 요오드화칼륨이 들어있네요. 주치의가 김,미역,다시마 먹지 말라고 해서 거의 금하고 있는데 종합비타민 요오드화칼륨도 주의해야 하는지요?!"
5070,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","이제 쏜리서치ㅡ마그네슘도 품절되겠네요~. ㅠㅠ
약사님 덕분에 마그네슘을 알게되어 많은 도움을 받았습니다."
5071,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","고약사님 비타민B 군 국내제품중 B6함량이 좋은원료?흡수잘되는 제품은 어떤걸까요 1.아로xx프리미엄 2.투xx듀얼 3.비xx 메타x  
요즘 b6결핍증상들이 보여서요 해결하고 싶어서요 답변 부탁드립니다"
5072,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",염증 수치를 낮추는 영양제는 어떤 종류가 있을까요?? 막막해서 문의드립니다
5073,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",지금 제가 먹고 있는 영양제가 아르기닌 멀티비타민 고려비타민 칼슘 비타민D 비오틴 오메가3  이렇게 한꺼번에 먹는데 복용법이 확실히 어떻게 먹어야 되는지를 모르겠어요ㅜㅜ알려주시면 너무 감사하겠습니다!
5074,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",아ᆢ그리고 또 한가지 궁금함 있는데요~비타민 B.D C  각각 복용할 경우 종합비타민을 같이 먹어도 될까요~?
5075,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",안녕하세요 엄마 영양제를 바꿔드리려고 찾아보다가 약사님 동영상 몇개를 봤어요 엄마가 갑상선기능저하증 고지혈 골다공증 약을 드시고 최근 혈압도 높아지셔서 x리서치 기초영양소+칼슘마그네슘말레이트+SAT 조합으로 사드리려고 하는데요 ! 기초영양소제품에 요오드가 첨가되있어서 요오드가 갑상선에 안좋다하여 자문구합니다!
5076,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",병원에서처방해주는 이연제약오메가3 는 괜찮은가요?
5077,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","선생님 제발 답변좀 달아주세요. 
밀크시슬 멀티비터민 오메가3 유산균 히알루론산 등등 먹는데 다같이 먹으면 안된다는데 대체 대략이라도 어떻게 나눠서 먹어야할까요???"
5078,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",항상 감사합니다^^
5079,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님 블루보넷 마그네슘 중 버퍼드 와
그냥 킬레이트 중 뭐로 먹어야 하나요?"
5080,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님~ 영상보고 이번에 첨 주문해보았는데요
쏜땡땡꺼로 비컴플렉스와 칼마말레이트,스포츠땡땡 오메가3 구입했는데
하루에 비컴(1알),칼마(2알)오메가(1알)이렇게 먹어보려하거든요. 저녁에 자기전 한꺼번에 복용해도 괜찮을까요? 아니면 어떻게복용하는게 좋을까요? 아침에는 챙기기쉽지않아서요ㅜ"
5081,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","선생님 제가 아버지 돌아가시고 신경을 너무썼는지 위가 안좋습니다
위궤양 역류성 식도염 장상피까지 어떤 영양제를 먹어야 될까요? ㅜㅜ"
5082,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","선생님 영상보다가 궁금해져서 그러는데요 그렇다면, 종합비타민을 먹게될경우 비타민d랑 b군을 빼고  종합비타민, 오메가,마그네슘,유산균,비타민c, 이렇게만 복용해도되나요?"
5083,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","코로나 3차까지 백신 맞고서 경미하게 감염 되어서 병원 치료해서 완치 되었는데요.
후유증으로 피로 때문에 고생하고 있습니다. 비타민B 등... 복용하는데도 회복이
되지 않고 있습니다. 나이는 72세입니다. 
피로 때문에 집중력도 떨어지고 신경이 예민 해집니다."
5084,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",고등학교 수험생에게는 쏜리서치 종합비타민이 좋을까요? 아니면 비맥스 계열이 좋을까요? 중고등학생 자녀에게 먹일 좋은 영양제 추천 부탁드려요.
5085,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",항상 감사합니다 
5086,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",이석증에 좋은 영양제가 궁긍해요 추천좀 해주세요..ㅠㅠ 넘 어지러워요
5087,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","감사합니다 저는 유산균 
먹으면서 어지러움 가스 기침이 부작용이란걸 알게 되었어요 유산균에 대해선 무작정 좋아요였는데 다시
생각하게 되었습니다 감사합니다"
5088,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",좋은정보 감사합니다
5089,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",안녕하세요 1년전부터 고약사님이 말씀하신 대로 먹고 효과를 많이본 1인입니다 그런데 한가지 여쭐게 있어서....공복에 먹는게 유산균하고 알파리포산을 먹는데 이두가지를 30분간격으로 먹어도 대나요? 궁금해요 그리고  이 두가지를 먹고 30분있다 밥을먹어도대나요 그리고 30분있다 다른 영양제 먹어도대나요 그래야 점심때 영양제 먹을수있어서 먹으면서도 이게 맞나 싶어서요 궁금한데 알려주실수있을까요?
5090,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","현재
고혈압, 고지혈, 간수치 높아서
칸타칸정 16mg
리터젯정 10/20mg"
5091,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","선생님~ 
직구하려하니 품절인 것들이 너무 많아요.ㅠㅠㅠ
그래서 동네 약국가서 살수 있는 오메가3 추천해주시면 안될까요??????
저 재검받아야 해서 ㅎㅎㅎ 꼭 빨리 먹어야 하거든요..."
5092,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",안녕하세요 비타민C는 다시생각해주세요 비타민C도 품질에 따라 크리스털파우더 파인파우더 울트라파인파우더가  있어요  뒤로갈수록 물에잘녹아요 파인파우더정도가 물에잘녹고 가성비가좋아요  저도 비타민C도 영국산 중국산만이렇게만나눠지는지알았는데 물에안녹더라구요 3개지품질이있더군요
5093,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님~
트루땡오메가3 약국에서
판매하나요?"
5094,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",오메가3도 유산균처럼 자기한테 맞는 제품이 있나요?
5095,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","열흘전부터 속울렁거리고 머리가 핑핑돌기에 건강관련 영상찾다 들어오게 되어 구독하게 됐어요~~
철분제 하나만 챙기고 음식으로 섭취하자 했는데 나이가 이젠 아닌거같아 챙기려구요
먼저 딱하나 먹는다면 오메가3인가요??"
5096,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님 감사합니다
그런데 제품명에 땡땡 하시니 나이가 있는 저로서는 해당제품을 찾기가 고난이도 입니다
고약사님 밴드를 통해서 완전한 제품명을 알수 있도록 도움 받았으면 합니다"
5097,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",소개해주신 제품들은 다 같이 중복섭취해도 괜찮은 제품들인가요?
5098,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",유산균 셀*아이 골드랑 드시는 트루* 중에 어떤게 나을까요? 균주가 트루*이 더 많고 프리미엄 균주로 넣은거같은데
5099,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","추천해주신 각 카테고리별 1개씩을 골라서
한사람이 이걸 다 먹어도 될까요?
너무 많이 먹으면 역효과 이려나요"
5100,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","선생님 제가 선생님 추천으로 투퍼데이 종합비타민, 팜앤탑 리얼 마그네슘 비타민D, 내추럴 플러스 rtg오메가3, 광동 비타민c 2000mg 을 복용해보려 하는데 부족하거나 문제 되는 것이 있을까요??"
5101,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",약사님  알러줌 넘 감사합니다
5102,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요 약사님 영상 잘 보고 있습니다
보다가 궁금한 점이 있어 글 남겨요
다름아니라 쏜 리서치 종합비타민제를 먹으면 앞서 말씀하셨던 b/c/d 군을 따로 안먹어도 되는지요 아님 같이 먹어주는게 좋은지요  다른건 잘 알겠는데 비타민제가 조금 애매해서요"
5103,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",오메가3 간영양제 멀티비타민 성인병예방 요거 한번에 4개 같이 섭취해도 상관없나용?
5104,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요 선생님!! 이번에 말씀해주신 제품들로 오마비디유씨 만들어서 섭취해도 되겠죠??
항상 감사드립니다."
5105,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",모두 건강하시고 부자 되시길바람니다 
5106,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님
유산균이요..약사님께서추천해주신제품위주로 성분들봤는데 대부분 프로바이오틱스만 함유되어있더라구요
제가 나름공부했을땐 프로바이오틱스와 프리바이오틱스가 같이 함유되야제대로된유산균이라고 들어서요"
5107,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","감사드립니다^^
행복하세요"
5108,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",인스타에도 올려주세요~~~구독좋아요 꾸욱 감사합니다
5109,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",선생님. 말씀 감사합니다. 고3수험생 영양제로는  어떤  영양제가 좋을까요?
5110,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요 고약사님~ 요즘 과로로 면역력이 많이떨어져서 20대초반인데 팔에 포진이 생겨서 (피부과가서 치료는 받고 완치했어요) 걱정이 돼서 영양제를 알아보고있거든요..  

고약사님 영상보고 영양제 주문목록을 만들어봤는데 주문하기전에 한번 확인받고싶어서요! 한번 봐주실수있을까요?"
5111,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",비타민b군영양제도 휴지기 필요할까요? 임팩타민 같은거요
5112,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님 저는 현재 모어네이쳐 칼마디, 뉴트리코어 비타민B군 컴플렉스를 섭취중인데 이 제품들은 어떤가요?"
5113,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",쿄x  숙성마늘은 오메가3랑 같이먹어도 상관없나요?
5114,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","약사님 신규구독자입니다! 먼저 너무 이런고급정보를 주셔서 감사합니다
이영상 소개에있는거 다같이먹어도 몸에 문제없을까요? 제몸을 분석해노신거같아서ㅠ"
5115,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","오메가 제품을 어떤걸 구입해야되나 고민중에
이 영상 도움받아
감사드립니다"
5116,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",건강에 도움주셔서 너무 감사합니다  이런거 주시는데 좋아요 구독쯤이야 매일 하지요 감사합니다
5117,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",약사님  유아 초등어린이에게 추천하는 비타민 e 또는 종합비타민  추천 해 주세요
5118,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",먹을떄 다 같이 먹어도 문제없나요?
5119,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)",쿄릭 마늘추출물 어떤게 괜찮은지 추천좀ㅜㅠ
5120,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","선생님~
중고등 학생도 다 복용 가능한 제품들인가요?
여쭤보아요~~~"
5121,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","오메가3 추천해주신걸로 잘먹고있어용
눈떨림도 요새 생겨서 마그네슘 직구하려구오ㅜㅜ
빈혈이 좀 심한데 병원가서 처방받아먹는게 나을까요~? 아님 철분제도 추천해주실만한거있을까용??"
5122,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","안녕하세요 약사님!
영양제 질문 드려요~! 현재 20대 중반이고 눈의피로도가 높고 직업 특성상 컴퓨터를 오래 봐야하는 편이라 루테을 챙기고 싶어요. 
그래서 선생님이 추천하신 x국 글라우X인이랑 닥터X안 알티지오메가 트리X 이렇게 두가지를 사볼려고 합니다"
5123,"최고의 오메가3, 유산균, 마그네슘, 관절, 고지혈증 영양제 .. 최고의 영양제는 이런걸 드세요! (2021년 최고의 영양제들은 무엇일까요?)","소개해주신 mi? 조인트 벨런스 골드나 조인트 서포트는 
목디스크 , 허리디스크 같은 통증 완화에도 도움이 되는지요?"
